entry_id,entry_name,question_id,question_name,answer_predicted
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_3063,Extra-ritual in-group markers,1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_3028,Social norms prescribed,1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_2324,Specific sacred sites,1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_3113,Constraints on sexual activity,1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_2305,Violent conflict (outside region),1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_3145,Food provided (by group),1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_2945,Non-human supernatural beings,1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_2351,Recognized religious leaders,1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_2349,System for assigning religious afffiliation,1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_2842,Variety of supernatural beings,1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_2908,Spirit-mind different powers than body,1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_2256,Violent conflict (within region),1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_3177,Formal bureaucracy within group,1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_3022,Conventional vs. moral distinction,1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_2238,cultural contact accommodating,1
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_3440,Supernatural punishment meted out in this lifetime,0
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_3107,Transitory pain/wounds required,0
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_3151,Food provided (by other),0
2225,"Culdees, Céli Dé, Céili Dé, Céle Dé,  ""Clients of God"", ""Servants of God"", ""Spouses of God"", ""Companions of God"", Kelidei, Kaledei; Céile Dé",Q_2928,Supernatural monitoring of prosocial norm adherence,0
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",Q_3063,Extra-ritual in-group markers,0
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",Q_3093,Small-scale rituals,1
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",Q_3147,Participate in military (by other),1
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",Q_2324,Specific sacred sites,1
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",Q_2351,Recognized religious leaders,1
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",Q_3028,Social norms prescribed,1
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",Q_3022,Conventional vs. moral distinction,0
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",Q_2928,Supernatural monitoring of prosocial norm adherence,1
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",Q_3440,Supernatural punishment meted out in this lifetime,1
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",Q_2908,Spirit-mind different powers than body,1
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",Q_3095,Marginalization of out-group members,0
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",Q_2238,cultural contact accommodating,1
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",Q_3165,Institutionalized punishment (by group),0
2233,The Way of Former Heaven (Xiantiandao 先天道),Q_2876,Special corpse treatment,1
2233,The Way of Former Heaven (Xiantiandao 先天道),Q_3063,Extra-ritual in-group markers,0
2233,The Way of Former Heaven (Xiantiandao 先天道),Q_2841,Formal burials,1
2233,The Way of Former Heaven (Xiantiandao 先天道),Q_2967,In cemetery (formal burials),1
2233,The Way of Former Heaven (Xiantiandao 先天道),Q_2929,Grave goods,0
2233,The Way of Former Heaven (Xiantiandao 先天道),Q_3162,Poverty relief (by other),0
2233,The Way of Former Heaven (Xiantiandao 先天道),Q_3164,Famine relief (by other),0
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_2256,Violent conflict (within region),0
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_3437,Supernatural beings bestow rewards,1
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_2271,Cultural contact competitive,1
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_3151,Food provided (by other),1
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_3022,Conventional vs. moral distinction,1
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_2283,Iconography present,1
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_2238,cultural contact accommodating,1
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_2928,Supernatural monitoring of prosocial norm adherence,0
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_3028,Social norms prescribed,1
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_3129,Institutionalized punishment (by other),1
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_2351,Recognized religious leaders,1
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_2324,Specific sacred sites,1
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_2316,Cultural contact,1
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_2305,Violent conflict (outside region),0
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_3440,Supernatural punishment meted out in this lifetime,1
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_2908,Spirit-mind different powers than body,1
2237,"Order of Preachers, Dominicans, Friars Preachers, Black Friars, Jacobins",Q_3074,Fictive kinship terminology,1
2240,"Inka and non-Inka groups in Cusco, Peru",Q_2862,Reincarnation in this world,0
2240,"Inka and non-Inka groups in Cusco, Peru",Q_2254,Story of scripture origin,0
2240,"Inka and non-Inka groups in Cusco, Peru",Q_3163,Institutionalized elder care (by other),1
2240,"Inka and non-Inka groups in Cusco, Peru",Q_2253,Are they written? (Scriptures),0
2240,"Inka and non-Inka groups in Cusco, Peru",Q_3116,Ethical precepts,0
2240,"Inka and non-Inka groups in Cusco, Peru",Q_3162,Poverty relief (by other),1
2240,"Inka and non-Inka groups in Cusco, Peru",Q_3168,Povery relief (by group),0
2240,"Inka and non-Inka groups in Cusco, Peru",Q_2908,Spirit-mind different powers than body,1
2240,"Inka and non-Inka groups in Cusco, Peru",Q_3128,Formal education (by other),1
2240,"Inka and non-Inka groups in Cusco, Peru",Q_3074,Fictive kinship terminology,0
2240,"Inka and non-Inka groups in Cusco, Peru",Q_3113,Constraints on sexual activity,1
2240,"Inka and non-Inka groups in Cusco, Peru",Q_3148,Formal education (by group),0
2240,"Inka and non-Inka groups in Cusco, Peru",Q_3093,Small-scale rituals,1
2240,"Inka and non-Inka groups in Cusco, Peru",Q_2375,Are they oral? (Scriptures),0
2240,"Inka and non-Inka groups in Cusco, Peru",Q_3179,Instituionalized elder care (by group),0
2240,"Inka and non-Inka groups in Cusco, Peru",Q_2252,Conception of apostasy,0
2240,"Inka and non-Inka groups in Cusco, Peru",Q_2351,Recognized religious leaders,1
2240,"Inka and non-Inka groups in Cusco, Peru",Q_3164,Famine relief (by other),1
2240,"Inka and non-Inka groups in Cusco, Peru",Q_2374,Proselytizing,0
2240,"Inka and non-Inka groups in Cusco, Peru",Q_2914,Spatial location of afterlife,1
2240,"Inka and non-Inka groups in Cusco, Peru",Q_3158,Institutionalized famine relief (by group),0
2240,"Inka and non-Inka groups in Cusco, Peru",Q_3063,Extra-ritual in-group markers,0
2243,Hui People,Q_2256,Violent conflict (within region),0
2243,Hui People,Q_2351,Recognized religious leaders,1
2243,Hui People,Q_2324,Specific sacred sites,1
2243,Hui People,Q_2305,Violent conflict (outside region),0
2243,Hui People,Q_2238,cultural contact accommodating,1
2244,"Catholicism in the Latin Empire, Catholicism in the Eastern Roman Empire (Byzantium), the Latin Patriarchate of Constantinople",Q_2908,Spirit-mind different powers than body,1
2244,"Catholicism in the Latin Empire, Catholicism in the Eastern Roman Empire (Byzantium), the Latin Patriarchate of Constantinople",Q_3440,Supernatural punishment meted out in this lifetime,0
2244,"Catholicism in the Latin Empire, Catholicism in the Eastern Roman Empire (Byzantium), the Latin Patriarchate of Constantinople",Q_3145,Food provided (by group),1
2244,"Catholicism in the Latin Empire, Catholicism in the Eastern Roman Empire (Byzantium), the Latin Patriarchate of Constantinople",Q_2351,Recognized religious leaders,1
2244,"Catholicism in the Latin Empire, Catholicism in the Eastern Roman Empire (Byzantium), the Latin Patriarchate of Constantinople",Q_2928,Supernatural monitoring of prosocial norm adherence,0
2244,"Catholicism in the Latin Empire, Catholicism in the Eastern Roman Empire (Byzantium), the Latin Patriarchate of Constantinople",Q_2271,Cultural contact competitive,1
2244,"Catholicism in the Latin Empire, Catholicism in the Eastern Roman Empire (Byzantium), the Latin Patriarchate of Constantinople",Q_3022,Conventional vs. moral distinction,1
2244,"Catholicism in the Latin Empire, Catholicism in the Eastern Roman Empire (Byzantium), the Latin Patriarchate of Constantinople",Q_3151,Food provided (by other),0
2244,"Catholicism in the Latin Empire, Catholicism in the Eastern Roman Empire (Byzantium), the Latin Patriarchate of Constantinople",Q_3093,Small-scale rituals,1
2244,"Catholicism in the Latin Empire, Catholicism in the Eastern Roman Empire (Byzantium), the Latin Patriarchate of Constantinople",Q_3129,Institutionalized punishment (by other),1
2244,"Catholicism in the Latin Empire, Catholicism in the Eastern Roman Empire (Byzantium), the Latin Patriarchate of Constantinople",Q_2324,Specific sacred sites,1
2247,الفتح العربي الإسلامي لشمال إفريقيا The Arab-Islamic Conquest of North Africa,Q_2967,In cemetery (formal burials),0
2248,الدولة المرادية في تونس The Muradid Dynasty in Tunisia,Q_2967,In cemetery (formal burials),0
2255,Dongxiang,Q_2967,In cemetery (formal burials),0
2255,Dongxiang,Q_2351,Recognized religious leaders,1
2255,Dongxiang,Q_2238,cultural contact accommodating,1
2255,Dongxiang,Q_2305,Violent conflict (outside region),0
2255,Dongxiang,Q_2324,Specific sacred sites,1
2255,Dongxiang,Q_2271,Cultural contact competitive,1
2255,Dongxiang,Q_2256,Violent conflict (within region),1
2256,الطريقة الرحمانية في الجزائر  ق18-ق20,Q_2324,Specific sacred sites,1
2264,Puritans,Q_2324,Specific sacred sites,1
2264,Puritans,Q_3063,Extra-ritual in-group markers,1
2264,Puritans,Q_2351,Recognized religious leaders,1
2264,Puritans,Q_3088,Forgone food opportunities (taboos),1
2264,Puritans,Q_3133,Institutionalized military (by other),1
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2256,Violent conflict (within region),0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2238,cultural contact accommodating,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2928,Supernatural monitoring of prosocial norm adherence,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2919,Supreme high god present,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2948,Supreme high god is sky deity,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2914,Spatial location of afterlife,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2876,Special corpse treatment,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2958,Supreme high god is fused with monarch,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2841,Formal burials,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2305,Violent conflict (outside region),0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2842,Variety of supernatural beings,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2945,Non-human supernatural beings,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2929,Grave goods,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2351,Recognized religious leaders,1
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2908,Spirit-mind different powers than body,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_3233,Supreme high god has world knowledge,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2968,Previously human spirits present,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2967,In cemetery (formal burials),0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2944,Supreme high god chthonic,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_2271,Cultural contact competitive,0
2266,Yangsheng Daoism from Laozi to Ge Hong,Q_3440,Supernatural punishment meted out in this lifetime,0
2273,Yuan divination schools,Q_2908,Spirit-mind different powers than body,0
2273,Yuan divination schools,Q_2944,Supreme high god chthonic,0
2273,Yuan divination schools,Q_2948,Supreme high god is sky deity,0
2273,Yuan divination schools,Q_3154,Institutionalized judicial system (by other),1
2273,Yuan divination schools,Q_3233,Supreme high god has world knowledge,0
2273,Yuan divination schools,Q_2958,Supreme high god is fused with monarch,0
2276,Western Zhou (1045 BCE - 771 BCE),Q_2944,Supreme high god chthonic,0
2276,Western Zhou (1045 BCE - 771 BCE),Q_2252,Conception of apostasy,0
2276,Western Zhou (1045 BCE - 771 BCE),Q_2948,Supreme high god is sky deity,0
2276,Western Zhou (1045 BCE - 771 BCE),Q_3162,Poverty relief (by other),1
2276,Western Zhou (1045 BCE - 771 BCE),Q_3122,Permanent scarring,0
2276,Western Zhou (1045 BCE - 771 BCE),Q_3233,Supreme high god has world knowledge,0
2276,Western Zhou (1045 BCE - 771 BCE),Q_3168,Povery relief (by group),1
2276,Western Zhou (1045 BCE - 771 BCE),Q_3109,Suicide required,0
2276,Western Zhou (1045 BCE - 771 BCE),Q_3063,Extra-ritual in-group markers,1
2276,Western Zhou (1045 BCE - 771 BCE),Q_3116,Ethical precepts,1
2276,Western Zhou (1045 BCE - 771 BCE),Q_3107,Transitory pain/wounds required,0
2276,Western Zhou (1045 BCE - 771 BCE),Q_2958,Supreme high god is fused with monarch,0
2276,Western Zhou (1045 BCE - 771 BCE),Q_2265,Monuments,1
2276,Western Zhou (1045 BCE - 771 BCE),Q_2374,Proselytizing,0
2276,Western Zhou (1045 BCE - 771 BCE),Q_2945,Non-human supernatural beings,1
2276,Western Zhou (1045 BCE - 771 BCE),Q_3117,Fasting required,0
2276,Western Zhou (1045 BCE - 771 BCE),Q_3088,Forgone food opportunities (taboos),1
2276,Western Zhou (1045 BCE - 771 BCE),Q_2928,Supernatural monitoring of prosocial norm adherence,1
2276,Western Zhou (1045 BCE - 771 BCE),Q_2890,Supernatural monitoring,1
2276,Western Zhou (1045 BCE - 771 BCE),Q_3121,Property sacrifice required,1
2276,Western Zhou (1045 BCE - 771 BCE),Q_3100,Sacrifice of time required,1
2276,Western Zhou (1045 BCE - 771 BCE),Q_2351,Recognized religious leaders,1
2276,Western Zhou (1045 BCE - 771 BCE),Q_3164,Famine relief (by other),1
2278,الطريقة القادرية البودشيشية في المغرب الأقصى,Q_2967,In cemetery (formal burials),0
2278,الطريقة القادرية البودشيشية في المغرب الأقصى,Q_2351,Recognized religious leaders,1
2279,The Ndau people of Chimanimani area in Zimbabwe,Q_2254,Story of scripture origin,0
2279,The Ndau people of Chimanimani area in Zimbabwe,Q_2375,Are they oral? (Scriptures),0
2279,The Ndau people of Chimanimani area in Zimbabwe,Q_2253,Are they written? (Scriptures),0
2279,The Ndau people of Chimanimani area in Zimbabwe,Q_3440,Supernatural punishment meted out in this lifetime,0
2283,Ge Hong 葛洪 and Outer Alchemy 外丹,Q_2375,Are they oral? (Scriptures),0
2283,Ge Hong 葛洪 and Outer Alchemy 外丹,Q_3233,Supreme high god has world knowledge,0
2283,Ge Hong 葛洪 and Outer Alchemy 外丹,Q_2253,Are they written? (Scriptures),0
2283,Ge Hong 葛洪 and Outer Alchemy 外丹,Q_2254,Story of scripture origin,0
2283,Ge Hong 葛洪 and Outer Alchemy 外丹,Q_2928,Supernatural monitoring of prosocial norm adherence,0
2283,Ge Hong 葛洪 and Outer Alchemy 外丹,Q_2944,Supreme high god chthonic,0
2283,Ge Hong 葛洪 and Outer Alchemy 外丹,Q_2958,Supreme high god is fused with monarch,0
2283,Ge Hong 葛洪 and Outer Alchemy 外丹,Q_2948,Supreme high god is sky deity,0
2283,Ge Hong 葛洪 and Outer Alchemy 外丹,Q_3440,Supernatural punishment meted out in this lifetime,0
2283,Ge Hong 葛洪 and Outer Alchemy 外丹,Q_2967,In cemetery (formal burials),0
2284,Tarascan Religion,Q_3063,Extra-ritual in-group markers,1
2284,Tarascan Religion,Q_3134,Transportation infrastructure (by group),0
2284,Tarascan Religion,Q_3135,Formal legal code (by other),1
2284,Tarascan Religion,Q_3163,Institutionalized elder care (by other),1
2284,Tarascan Religion,Q_2958,Supreme high god is fused with monarch,0
2284,Tarascan Religion,Q_3129,Institutionalized punishment (by other),1
2284,Tarascan Religion,Q_2948,Supreme high god is sky deity,0
2284,Tarascan Religion,Q_3179,Instituionalized elder care (by group),1
2284,Tarascan Religion,Q_2908,Spirit-mind different powers than body,1
2284,Tarascan Religion,Q_3148,Formal education (by group),1
2284,Tarascan Religion,Q_3132,Formal legal code (by group),1
2284,Tarascan Religion,Q_3121,Property sacrifice required,0
2284,Tarascan Religion,Q_3158,Institutionalized famine relief (by group),1
2284,Tarascan Religion,Q_2254,Story of scripture origin,0
2284,Tarascan Religion,Q_3151,Food provided (by other),1
2284,Tarascan Religion,Q_2238,cultural contact accommodating,1
2284,Tarascan Religion,Q_2944,Supreme high god chthonic,0
2284,Tarascan Religion,Q_3233,Supreme high god has world knowledge,1
2284,Tarascan Religion,Q_3074,Fictive kinship terminology,1
2284,Tarascan Religion,Q_3162,Poverty relief (by other),1
2284,Tarascan Religion,Q_2252,Conception of apostasy,0
2284,Tarascan Religion,Q_3128,Formal education (by other),1
2284,Tarascan Religion,Q_3168,Povery relief (by group),1
2284,Tarascan Religion,Q_2868,Spirit-body distinction,1
2284,Tarascan Religion,Q_2349,System for assigning religious afffiliation,1
2284,Tarascan Religion,Q_2374,Proselytizing,0
2284,Tarascan Religion,Q_2375,Are they oral? (Scriptures),0
2284,Tarascan Religion,Q_3164,Famine relief (by other),1
2284,Tarascan Religion,Q_2253,Are they written? (Scriptures),0
2284,Tarascan Religion,Q_2928,Supernatural monitoring of prosocial norm adherence,0
2284,Tarascan Religion,Q_3127,Transportation infrastructure (by group),1
2284,Tarascan Religion,Q_2351,Recognized religious leaders,1
2284,Tarascan Religion,Q_3437,Supernatural beings bestow rewards,1
2284,Tarascan Religion,Q_3174,Water management (by group),1
2284,Tarascan Religion,Q_3167,Water management (by other),1
2284,Tarascan Religion,Q_3117,Fasting required,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3173,Written language used (by other),0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3115,Child sacrifice required,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3166,Distinct language,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3109,Suicide required,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2914,Spatial location of afterlife,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3107,Transitory pain/wounds required,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3028,Social norms prescribed,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3420,Supernatural beings mete out punishment,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3138,Other institutional bureaucracies,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2351,Recognized religious leaders,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2375,Are they oral? (Scriptures),0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2967,In cemetery (formal burials),0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3175,Written language available (by other),0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2890,Supernatural monitoring,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3088,Forgone food opportunities (taboos),0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3016,Messianic beliefs,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3089,Sacrifice of adults,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3085,Physical risk taking,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2908,Spirit-mind different powers than body,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3122,Permanent scarring,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2238,cultural contact accommodating,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2968,Previously human spirits present,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3233,Supreme high god has world knowledge,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3116,Ethical precepts,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2253,Are they written? (Scriptures),0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2944,Supreme high god chthonic,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2305,Violent conflict (outside region),0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2254,Story of scripture origin,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3145,Food provided (by group),1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3022,Conventional vs. moral distinction,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3100,Sacrifice of time required,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3440,Supernatural punishment meted out in this lifetime,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2283,Iconography present,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2256,Violent conflict (within region),0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3093,Small-scale rituals,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3113,Constraints on sexual activity,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2928,Supernatural monitoring of prosocial norm adherence,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2958,Supreme high god is fused with monarch,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3121,Property sacrifice required,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3120,Calibacy required,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_3437,Supernatural beings bestow rewards,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2948,Supreme high god is sky deity,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2271,Cultural contact competitive,0
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2868,Spirit-body distinction,1
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Q_2862,Reincarnation in this world,0
2290,الطريقة القادرية في مصر ق13م-ق21م,Q_2324,Specific sacred sites,1
2290,الطريقة القادرية في مصر ق13م-ق21م,Q_2351,Recognized religious leaders,1
2297,Waldensians (Waldenses),Q_2324,Specific sacred sites,1
2297,Waldensians (Waldenses),Q_2351,Recognized religious leaders,1
2297,Waldensians (Waldenses),Q_3167,Water management (by other),1
2299,الحشاشين  ق11-ق13   =   Assassins   XI-XIII,Q_2967,In cemetery (formal burials),0
2299,الحشاشين  ق11-ق13   =   Assassins   XI-XIII,Q_2351,Recognized religious leaders,1
2301,Kaloutsiani Mosque,Q_3151,Food provided (by other),1
2301,Kaloutsiani Mosque,Q_3139,Formal calendar (by other),1
2301,Kaloutsiani Mosque,Q_3133,Institutionalized military (by other),1
2301,Kaloutsiani Mosque,Q_2351,Recognized religious leaders,1
2301,Kaloutsiani Mosque,Q_2928,Supernatural monitoring of prosocial norm adherence,1
2301,Kaloutsiani Mosque,Q_2919,Supreme high god present,1
2301,Kaloutsiani Mosque,Q_2967,In cemetery (formal burials),0
2301,Kaloutsiani Mosque,Q_3074,Fictive kinship terminology,1
2301,Kaloutsiani Mosque,Q_2893,Supernatural beings,1
2301,Kaloutsiani Mosque,Q_2945,Non-human supernatural beings,1
2301,Kaloutsiani Mosque,Q_3121,Property sacrifice required,0
2301,Kaloutsiani Mosque,Q_3113,Constraints on sexual activity,1
2301,Kaloutsiani Mosque,Q_2862,Reincarnation in this world,0
2301,Kaloutsiani Mosque,Q_3063,Extra-ritual in-group markers,1
2301,Kaloutsiani Mosque,Q_2256,Violent conflict (within region),1
2301,Kaloutsiani Mosque,Q_3162,Poverty relief (by other),0
2301,Kaloutsiani Mosque,Q_2324,Specific sacred sites,1
2301,Kaloutsiani Mosque,Q_3233,Supreme high god has world knowledge,1
2301,Kaloutsiani Mosque,Q_2948,Supreme high god is sky deity,0
2301,Kaloutsiani Mosque,Q_3179,Instituionalized elder care (by group),0
2301,Kaloutsiani Mosque,Q_2842,Variety of supernatural beings,1
2301,Kaloutsiani Mosque,Q_2929,Grave goods,0
2301,Kaloutsiani Mosque,Q_2958,Supreme high god is fused with monarch,0
2301,Kaloutsiani Mosque,Q_2968,Previously human spirits present,1
2301,Kaloutsiani Mosque,Q_3163,Institutionalized elder care (by other),0
